"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,22.032085753,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,21.855130427,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,21.634276366,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,20.917320274,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,19.355965917,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,19.188862682,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,18.550554118,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,18.185056843,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,18.053211411,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,17.728884245,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,17.04325299,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,15.670899643,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,15.38215397,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,14.876690892,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,14.011740808,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,12.381539673,,
"AUT","Austria","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,12.157208488,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,18.7125,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,17.073170732,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,18.066479401,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,19.422222222,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,16.707105719,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,16.494436442,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,14.583333333,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,14.110429448,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,14.274,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,13.725490196,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,13.461538462,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,12.457142857,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,13.513513514,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,12.068965517,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,10,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,10,,
"CAN","Canada","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,9.0909090909,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,12.808460635,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,16.020942408,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,15.321756895,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,11.665004985,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,11.419037351,,
"PRT","Portugal","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,11.716807546,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,9.6111111111,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,9.3333333333,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,7.1428571429,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,8.0536912752,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,8.7591240876,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,7.0112359551,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,4.5333333333,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,5.9079061685,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,6.5943238731,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,6.0833333333,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,7.92,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,7.7692307692,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,7.1508379888,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,7.8696925329,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,6.5084501978,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,4.5814674475,,
"NZL","New Zealand","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,6.6666666667,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,10.343029426,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,10.439130433,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,9.9111605169,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,11.188321904,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,11.313707746,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,10.313525742,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,9.5223436894,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,9.5914397715,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,9.569633455,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,8.7477387297,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,8.2809948605,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,8.6557981455,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,8.7194890216,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,8.0269232909,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,7.9366767708,,
"DNK","Denmark","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,7.9886872776,,
"GRC","Greece","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,17.725752508,,
"GRC","Greece","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,9.9099099099,,
"GRC","Greece","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,7.1715817694,,
"GRC","Greece","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,5.9090909091,,
"GRC","Greece","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,5.9090909091,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,5.6074766355,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,12.177985948,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,9.0817356206,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,3.5485747528,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,7.3455416269,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,5.8785312058,,
"ROU","Romania","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,0.3262113923,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,18.975069252,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,19.246298789,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,19.843342037,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,20.050125313,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,19.78021978,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,18.810679612,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,17.788461538,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,19.086651054,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,17.906976744,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,17.451205511,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,18.882681564,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,18.142076503,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,18.172157279,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,18.910585817,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,18.470705065,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,17.652495379,,
"USA","United States","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,16.864175023,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,17.935349322,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.835820896,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,26.354679803,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,27.069645204,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,22.187473543,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,25.087185188,,
"LVA","Latvia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,29.575609298,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,27.485062466,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,27.518959913,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,26.457883369,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,24.578575313,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,22.439843313,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,22.67699115,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,21.963394343,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,20.724233983,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,20.551801802,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,19.324473976,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,18.504366812,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,18.264595608,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,17.944621938,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,17.153478492,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,16.964285714,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,15.805946792,,
"JPN","Japan","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,15.691351631,,
"LUX","Luxembourg","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,15.693681319,,
"LUX","Luxembourg","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,15.291262136,,
"LUX","Luxembourg","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,8.4055224689,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,4.2726836294,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,4.2612320519,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,4.1908158716,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,4.804045512,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,3.90625,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,3.957261575,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,3.8461538462,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,2.7767354597,,
"NOR","Norway","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,3.4420289855,,
